Name,ID,Has Block,Mod,Class
Botania:pavement5Stairs,1119,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:endStoneBrick0Stairs,1120,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:endStoneBrick2Stairs,1121,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:shimmerrock0Stairs,1122,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:shimmerwoodPlanks0Stairs,1123,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:manaGlassPane,1124,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:elfGlassPane,1125,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:bifrostPermPane,1126,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzSlabDarkHalf,1127,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabDarkFull,1128,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabManaHalf,1129,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabManaFull,1130,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabBlazeHalf,1131,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabBlazeFull,1132,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabLavenderHalf,1133,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabLavenderFull,1134,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabRedHalf,1135,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabRedFull,1136,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabElfHalf,1137,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabElfFull,1138,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabSunnyHalf,1139,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabSunnyFull,1140,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood0Slab,1141,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood0SlabFull,1142,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood1Slab,1143,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood1SlabFull,1144,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock0Slab,1145,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock0SlabFull,1146,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock1Slab,1147,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock1SlabFull,1148,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood0Slab,1149,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood0SlabFull,1150,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood1Slab,1151,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood1SlabFull,1152,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:reedBlock0Slab,1153,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:reedBlock0SlabFull,1154,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:thatch0Slab,1155,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:thatch0SlabFull,1156,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine0Slab,1157,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine0SlabFull,1158,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine1Slab,1159,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine1SlabFull,1160,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine2Slab,1161,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine2SlabFull,1162,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick0Slab,1163,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick0SlabFull,1164,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick1Slab,1165,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick1SlabFull,1166,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick2Slab,1167,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick2SlabFull,1168,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick3Slab,1169,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick3SlabFull,1170,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dirtPath0Slab,1171,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dirtPath0SlabFull,1172,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:endStoneBrick0Slab,1173,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:endStoneBrick0SlabFull,1174,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:endStoneBrick2Slab,1175,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:endStoneBrick2SlabFull,1176,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:shimmerrock0Slab,1177,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:shimmerrock0SlabFull,1178,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:shimmerwoodPlanks0Slab,1179,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:shimmerwoodPlanks0SlabFull,1180,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA0Slab,1181,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA0SlabFull,1182,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA1Slab,1183,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA1SlabFull,1184,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA2Slab,1185,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA2SlabFull,1186,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA3Slab,1187,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA3SlabFull,1188,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA4Slab,1189,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA4SlabFull,1190,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA5Slab,1191,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA5SlabFull,1192,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA6Slab,1193,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA6SlabFull,1194,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA7Slab,1195,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA7SlabFull,1196,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA8Slab,1197,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA8SlabFull,1198,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA9Slab,1199,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA9SlabFull,1200,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA10Slab,1201,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA10SlabFull,1202,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA11Slab,1203,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA11SlabFull,1204,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA12Slab,1205,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA12SlabFull,1206,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA13Slab,1207,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA13SlabFull,1208,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA14Slab,1209,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA14SlabFull,1210,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA15Slab,1211,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneA15SlabFull,1212,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB0Slab,1213,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB0SlabFull,1214,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB1Slab,1215,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB1SlabFull,1216,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB2Slab,1217,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB2SlabFull,1218,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB3Slab,1219,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB3SlabFull,1220,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB4Slab,1221,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB4SlabFull,1222,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB5Slab,1223,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB5SlabFull,1224,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB6Slab,1225,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB6SlabFull,1226,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB7Slab,1227,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:biomeStoneB7SlabFull,1228,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone0Slab,1229,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone0SlabFull,1230,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone1Slab,1231,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone1SlabFull,1232,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone2Slab,1233,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone2SlabFull,1234,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone3Slab,1235,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone3SlabFull,1236,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone8Slab,1237,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone8SlabFull,1238,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone9Slab,1239,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone9SlabFull,1240,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone10Slab,1241,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone10SlabFull,1242,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone11Slab,1243,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:stone11SlabFull,1244,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement0Slab,1245,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement0SlabFull,1246,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement1Slab,1247,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement1SlabFull,1248,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement2Slab,1249,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement2SlabFull,1250,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement3Slab,1251,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement3SlabFull,1252,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement4Slab,1253,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement4SlabFull,1254,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement5Slab,1255,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:pavement5SlabFull,1256,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
BuildCraft|Core:eternalSpring,1257,true,BuildCraft|Core,buildcraft.core.ItemSpring
BuildCraft|Core:buildToolBlock,1258,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Core:engineBlock,1259,true,BuildCraft|Core,buildcraft.core.lib.engines.ItemEngine
BuildCraft|Core:markerBlock,1260,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Core:pathMarkerBlock,1261,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Builders:machineBlock,1262,true,BuildCraft|Builders,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Builders:fillerBlock,1263,true,BuildCraft|Builders,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Builders:frameBlock,1264,true,BuildCraft|Builders,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Builders:builderBlock,1265,true,BuildCraft|Builders,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Builders:architectBlock,1266,true,BuildCraft|Builders,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Builders:libraryBlock,1267,true,BuildCraft|Builders,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Builders:constructionMarkerBlock,1268,true,BuildCraft|Builders,buildcraft.builders.ItemConstructionMarker
BuildCraft|Transport:filteredBufferBlock,1269,true,BuildCraft|Transport,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Transport:pipeBlock,1270,true,BuildCraft|Transport,net.minecraft.item.ItemBlock
BuildCraft|Energy:blockOil,1271,true,BuildCraft|Energy,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Energy:blockFuel,1272,true,BuildCraft|Energy,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Energy:blockRedPlasma,1273,true,BuildCraft|Energy,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Silicon:laserBlock,1274,true,BuildCraft|Silicon,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Silicon:laserTableBlock,1275,true,BuildCraft|Silicon,buildcraft.silicon.ItemLaserTable
BuildCraft|Silicon:packagerBlock,1276,true,BuildCraft|Silicon,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Robotics:zonePlan,1277,true,BuildCraft|Robotics,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Robotics:requester,1278,true,BuildCraft|Robotics,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:miningWellBlock,1279,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:plainPipeBlock,1280,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:autoWorkbenchBlock,1281,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:tankBlock,1282,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:pumpBlock,1283,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:floodGateBlock,1284,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:refineryBlock,1285,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
BuildCraft|Factory:blockHopper,1286,true,BuildCraft|Factory,buildcraft.core.lib.items.ItemBlockBuildCraft
Railcraft:fluid.creosote,1287,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:fluid.steam,1288,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:residual.heat,1289,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:cube,1290,true,Railcraft,mods.railcraft.common.blocks.aesthetics.cube.ItemCube
Railcraft:anvil,1291,true,Railcraft,mods.railcraft.common.blocks.anvil.ItemAnvilBlock
Railcraft:machine.alpha,1292,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:machine.beta,1293,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:track,1294,true,Railcraft,mods.railcraft.common.blocks.tracks.ItemTrack
Railcraft:track.elevator,1295,true,Railcraft,mods.railcraft.common.blocks.ItemBlockRailcraft
Railcraft:signal,1296,true,Railcraft,mods.railcraft.common.blocks.signals.ItemSignal
Railcraft:stair,1297,true,Railcraft,mods.railcraft.common.blocks.aesthetics.stairs.ItemStair
Railcraft:slab,1298,true,Railcraft,mods.railcraft.common.blocks.aesthetics.slab.ItemSlab
Railcraft:lantern.stone,1299,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern
Railcraft:lantern.metal,1300,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern
Railcraft:brick.abyssal,1301,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.bleachedbone,1302,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.bloodstained,1303,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.frostbound,1304,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.infernal,1305,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.quarried,1306,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.sandy,1307,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.nether,1308,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:post,1309,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPost
Railcraft:post.metal,1310,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal
Railcraft:post.metal.platform,1311,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal
Railcraft:wall.alpha,1312,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall
Railcraft:wall.beta,1313,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall
Railcraft:glass,1314,true,Railcraft,mods.railcraft.common.blocks.aesthetics.glass.ItemStrengthGlass
Railcraft:detector,1315,true,Railcraft,mods.railcraft.common.blocks.detector.ItemDetector
Railcraft:machine.gamma,1316,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
